cliente,produto,quantidade
b'H5E9KQ',b'ZoP6JA',2
b'ZdPgJA',b'sclnzA',2
b'RH1jkw',b'wSu34w',2
b'36PYeA',b'P4bmgA',4
b'Ps2ALw',b'90f5Lg',2
b'DGBMqA',b'AGRNPA',2
b'DGBMqA',b'zzTUZg',2
b'a3kYrQ',b'bkQrgA',2
b'a3kYrQ',b'HwyjgA',2
b'a3kYrQ',b'u-XuWg',2
b'qHp15w',b'bZIdXg',2
b'qHp15w',b'iPEYEg',2
b'qHp15w',b'KYMP0A',2
b'qHp15w',b'ByEIoA',2
b'ESNnsA',b'NEZceA',2
b'pZQZCg',b'zy9APg',2
b'fjQgEg',b'Ei.eOA',2
b'GIVEDA',b'.wl2OA',1
b'FLgnVA',b'ql8iJw',2
b'FLgnVA',b'vYmeWA',2
b'fifllA',b'lTfKVw',2
b'fifllA',b'cAoAjQ',2
b'HDdE9Q',b'wilB2A',2
b'HDdE9Q',b'ZIK96Q',2
b'HDdE9Q',b'8foV3A',2
b'HDdE9Q',b'J0CxdQ',2
b'C5OnHA',b'1qSpIA',2
b'C5OnHA',b'qaQZDQ',2
b'C5OnHA',b'YWZvQQ',2
b'11xc-g',b'V-0VjA',2
b'11xc-g',b'94KHLw',2
b'11xc-g',b'kzim9Q',2
b'11xc-g',b'6dv99A',2
b'LMAsiw',b'9.tixg',2
b'leYlYQ',b'hcyhUA',2
b'leYlYQ',b'-3vh7g',2
b'lFiZjw',b'-3PaiA',2
b'zmmyfg',b'adofnQ',2
b'zmmyfg',b'No-dDw',2
b'j7VL1A',b'njbO9A',2
b'j7VL1A',b'UvIpvQ',2
b'j7VL1A',b'C1UloA',2
b'Q8W44Q',b'TeRGsQ',2
b'Q8W44Q',b'FapMZA',2
b'Q8W44Q',b'0QMeZA',2
b'Q8W44Q',b'aaUokA',2
b'Q8W44Q',b'h19OCA',2
b'81VbzQ',b'ucQqYQ',2
b'u1mjIw',b'NNu-rA',2
b'u1mjIw',b'qfuYbA',2
b'u1mjIw',b'5uA9MQ',2
b'u1mjIw',b'KIotCg',2
b'u1mjIw',b'mnNFog',2
b'u1mjIw',b'qFoJ4A',2
b'u1mjIw',b'J0CxdQ',2
b'u1mjIw',b'9GDKqw',2
b'u1mjIw',b'EFNdMw',2
b'XtHZgw',b'uMGAJg',2
b'XtHZgw',b'nsy8wA',2
b'RU179A',b'RQdNLw',2
b'RU179A',b'6BDpSA',2
b'RU179A',b'Qi8g6Q',2
b'RU179A',b'ZKPdOg',2
b'.lhU9Q',b'15NUtg',2
b'.lhU9Q',b'VoVAwQ',2
b'.lhU9Q',b'DvpZOQ',2
b'.lhU9Q',b'RQdNLw',2
b'.lhU9Q',b'kPOQIQ',2
b'7ei8wg',b'I1huBQ',2
b'khMKeA',b'k35C6g',2
b'khMKeA',b'gpXvsA',2
b'khMKeA',b'WOMsag',2
b'khMKeA',b'adySIA',2
b'khMKeA',b'Iae8Tw',2
b'khMKeA',b'PKWJ0A',2
b'khMKeA',b'.3rIHw',2
b'5bcGLQ',b'qj53Yg',2
b'cx.Gvg',b'QewLbg',2
b'bd6wdQ',b'-A7pdQ',2
b'2xrBxQ',b'uTdD1A',2
b'whrt-A',b'U5cLQA',2
b'whrt-A',b'jMe4bA',2
b'whrt-A',b'j.onNA',2
b'whrt-A',b'UF6uHw',2
b'.jrMNA',b'gReWUA',2
b'28F4Og',b'UvEePA',2
b'28F4Og',b'q3CXJg',2
b'28F4Og',b'XFr3sg',2
b'28F4Og',b'UKB3iQ',2
b'28F4Og',b'iGl1rg',2
b'8FCdyw',b'OuhLqQ',2
b'8FCdyw',b'qWkuBg',2
b'8FCdyw',b'CqRD2Q',4
b'8FCdyw',b'C.NSnw',2
b'8FCdyw',b'OkgmqA',4
b'8FCdyw',b'XbDz0g',4
b'8FCdyw',b'vqiF9g',4
b'8FCdyw',b'iGl1rg',2
b'G8K0hA',b'7DTFOQ',2
b'G8K0hA',b'xDHjhw',2
b'G8K0hA',b'wC6hnw',2
b'G8K0hA',b'AdUywA',2
b'du5FxQ',b'Lrg2cA',2
b'du5FxQ',b'hrFDzA',2
b'du5FxQ',b'o.EcrQ',2
b'du5FxQ',b'buteZw',2
b'du5FxQ',b'wmWvFw',2
b'du5FxQ',b'fwNzcw',2
b'tOK2pg',b'S6otTQ',2
b'tOK2pg',b'.EFkoA',2
b'IgdnnQ',b'7zleJA',2
b'IgdnnQ',b'NJ2JZA',2
b'wk6TwA',b'uOI2VA',2
b'wk6TwA',b'bwLhLg',2
b'NYLH9Q',b'xAE8xA',2
b'NYLH9Q',b'0BUafw',2
b'NYLH9Q',b'Ziog4A',2
b'CAvQtg',b'AkmVmQ',2
b'CAvQtg',b'apK4fQ',2
b'unK0Ow',b'HO98Wg',2
b'Hbd6pQ',b'caO2kA',2
b'Hbd6pQ',b'pQ0KdA',2
b'Hbd6pQ',b'klkMRA',2
b'Hbd6pQ',b'UXidaA',2
b'Hbd6pQ',b'DoS61Q',2
b'vvLujQ',b'qWkuBg',2
b'whar.Q',b'tZtbZA',2
b'whar.Q',b'oRx5Qg',2
b'whar.Q',b'uLwTRQ',4
b'whar.Q',b'TpU4nw',2
b'whar.Q',b'0AoLkQ',2
b'whar.Q',b'J9zvsA',2
b'whar.Q',b'cSRYVg',4
b'whar.Q',b'PkUgsw',2
b's-gNEA',b'adySIA',2
b's-gNEA',b'oBQNPg',2
b's-gNEA',b'7DTFOQ',2
b'PHizaQ',b'OuhLqQ',2
b'WElsug',b'jfPxJA',2
b'WElsug',b'FIg-DA',2
b'WElsug',b'gUDVAQ',2
b'WElsug',b'wVQpqQ',2
b'WElsug',b'a3lSVA',2
b'WElsug',b'S5GBug',2
b'EZVMTQ',b'MK0PsA',2
b'AL0N7Q',b'MGALRA',2
b'AL0N7Q',b'PALOcA',4
b'AL0N7Q',b'-uRHsA',2
b'AL0N7Q',b'JYEe7g',4
b'AL0N7Q',b'uTdD1A',6
b'AL0N7Q',b'FakBAw',4
b'AL0N7Q',b'yI4hpA',2
b'AL0N7Q',b'9tT.wA',2
b'AL0N7Q',b'bTDnnQ',6
b'AL0N7Q',b'XT-Clw',2
b'AL0N7Q',b'7mp3Lw',2
b'AL0N7Q',b'bh7TYQ',2
b'AL0N7Q',b'.tgcwA',2
b'AL0N7Q',b'bvqItg',2
b'AL0N7Q',b'kPOQIQ',2
b'AL0N7Q',b'AAB4CA',2
b'AL0N7Q',b'JAuChw',2
b'AL0N7Q',b'6-S7EA',2
b'AL0N7Q',b'BOZhDg',2
b'AL0N7Q',b'tqd-AA',2
b'AL0N7Q',b'wTUEkA',2
b'AL0N7Q',b'qIIYkA',2
b'AL0N7Q',b'DPlu8A',2
b'AL0N7Q',b'vY.kRA',2
b'AL0N7Q',b'0QVtQA',4
b'AL0N7Q',b'iB98zA',2
b'AL0N7Q',b'uwdl6w',2
b'AL0N7Q',b'4.ubQA',2
b'AL0N7Q',b'zRQ1eA',2
b'AL0N7Q',b'.SVKqw',2
b'AL0N7Q',b'cKFGJg',2
b'AL0N7Q',b'cOV8SQ',2
b'jo06Wg',b'-Z89ww',2
b'jo06Wg',b'adySIA',2
b'jo06Wg',b'9-oakg',2
b'jo06Wg',b'XqwaEA',4
b'jo06Wg',b'FakBAw',2
b'jo06Wg',b'RKN0HA',4
b'jo06Wg',b'kJ-W0A',8
b'jo06Wg',b'-llXwA',2
b'jo06Wg',b'MTLLIQ',2
b'jo06Wg',b'SxRL3g',4
b'jo06Wg',b'4FRBAg',2
b'jo06Wg',b'bBiHIQ',2
b'jo06Wg',b'JQ2hxg',2
b'jo06Wg',b'MLDHUg',2
b'Z.M4YQ',b'Pu.V3Q',2
b'mrfRtQ',b'tCN9UA',2
b'7cPCvg',b'4W64QA',2
b'7cPCvg',b'IbqRhw',2
b'7cPCvg',b'x2R.ng',2
b'K7iLVQ',b'WOMsag',1
b'K7iLVQ',b'WOOrKA',1
b'K7iLVQ',b'Hcf.ag',2
b'K7iLVQ',b'.8e79w',1
b'K7iLVQ',b'FtgnWA',1
b'K7iLVQ',b'L4SmGg',2
b'K7iLVQ',b'vqiF9g',1
b'K7iLVQ',b'LxjIwA',2
b'.k0FjQ',b'8KEILA',2
b'n.2V2Q',b'zhwMmw',2
b'n.2V2Q',b'ql8iJw',2
b'n.2V2Q',b'CsYCJw',2
b'KCdpmQ',b'R71hOg',2
b'KCdpmQ',b'FolBsA',2
b'KCdpmQ',b'c6JHUA',2
b'itfmpw',b'egVbsg',2
b'ReGr6w',b'wilB2A',2
b'ReGr6w',b'Z0sF-Q',2
b'ReGr6w',b'yI4hpA',2
b'ReGr6w',b'la8DGw',2
b'ReGr6w',b'90f5Lg',2
b'ReGr6w',b'w6ZABA',2
b'ReGr6w',b'Jd79Iw',4
b'ReGr6w',b'mojfhA',2
b'ReGr6w',b'cm75UQ',2
b'ReGr6w',b'FMaOPQ',6
b'ReGr6w',b'NO.X5A',2
b'ReGr6w',b'DwLJaQ',2
b'ReGr6w',b'8b4ioA',2
b'ReGr6w',b'7zdr4A',2
b'ReGr6w',b'dE2OGA',2
b'ReGr6w',b'8FMZWg',2
b'ReGr6w',b'nGh3xw',2
b'ReGr6w',b'QR-s3w',2
b'ReGr6w',b'eLoN7A',2
b'ReGr6w',b'9PRqEQ',2
b'ReGr6w',b'.L--CQ',2
b'XOutCA',b'P4bmgA',2
b'XOutCA',b'kRCsqg',2
b'X9PSEg',b'SV7Ugw',2
b'X9PSEg',b'Wad8Dg',6
b'X9PSEg',b'K6wKEg',2
b'X9PSEg',b'-sfDEA',2
b'X9PSEg',b'0.w2UA',2
b'EmXh-A',b'tR448A',2
b'EmXh-A',b'Lw2zUA',2
b'BDljXw',b'-GUcpw',2
b'BDljXw',b'af1Nhg',2
b'BDljXw',b'HkvaMA',2
b'BDljXw',b'94DmfQ',2
b'BDljXw',b'4IywTw',2
b'BDljXw',b'xyhrFA',2
b'BDljXw',b'Y5DbVA',2
b'BDljXw',b'a0OB7A',2
b'whWC-A',b'adySIA',2
b'whWC-A',b'-Eg07Q',2
b'whWC-A',b'J0CxdQ',2
b'whWC-A',b'GzelzA',4
b'whWC-A',b'4vgS5Q',2
b'whWC-A',b'sMk2BA',2
b'whWC-A',b'is6iZA',2
b'tpJRTg',b'QHU2ig',2
b'tpJRTg',b'1X-AEA',2
b'tpJRTg',b'8BdQ4Q',2
b'tpJRTg',b'fXufGg',4
b'tpJRTg',b'-L9QQA',4
b'tpJRTg',b'PB.TGg',4
b'tpJRTg',b'LLE6MA',2
b'tpJRTg',b'Lw2zUA',2
b'g2VMkA',b'Xkltyw',2
b'g2VMkA',b'1yBG4A',2
b'g2VMkA',b'OwB0CA',2
b'g2VMkA',b'KN8CeQ',2
b'cmBlKw',b'-zAKrg',2
b'cmBlKw',b'C.NSnw',2
b'cmBlKw',b'PsxHfg',2
b'UUFpBQ',b'Pc69UQ',2
b'eKQ7KA',b'YWZvQQ',2
b'zDo56Q',b'xfxD8Q',2
b'zDo56Q',b'E3TxhA',2
b's9Gdsg',b'luCVzA',2
b's9Gdsg',b'iaT79Q',2
b'Yb65wQ',b'G7nJqA',2
b'Yb65wQ',b'IwUbZQ',2
b'Yb65wQ',b'BA4RLw',2
b'Yb65wQ',b'sNIjZA',2
b'Yb65wQ',b'Lhsszw',2
b'Yb65wQ',b'ighbmw',2
b'Yb65wQ',b'cOb1Kw',2
b'Yb65wQ',b'kKebIQ',2
b'9wlf1Q',b'FuJbpA',2
b'9wlf1Q',b'bBiHIQ',2
b'oPPBGw',b'RNVuyA',2
b'oPPBGw',b'.sBZxw',2
b'oPPBGw',b'oT3mgQ',2
b'EOHoPQ',b'B0dvdA',2
b'EOHoPQ',b'.fnDGA',2
b'IFiAiQ',b'Lp-amA',2
b'IFiAiQ',b'HqXlDw',2
b'IFiAiQ',b'hcyhUA',2
b'IFiAiQ',b'CqRD2Q',2
b'IFiAiQ',b'A4HenQ',2
b'LfAigw',b'bm1OqA',2
b'LfAigw',b'ZYpY0w',2
b'LfAigw',b'Ym0mAA',2
b'y7fk2g',b'R4Gl9g',4
b'y7fk2g',b'6Sx3Cw',2
b'y7fk2g',b'vO7qjQ',8
b'y7fk2g',b'h9QtSw',8
b'y7fk2g',b'A0w-BQ',6
b'y7fk2g',b'WCA-HA',2
b'y7fk2g',b'z7qCsw',2
b'y7fk2g',b'zXa8ig',2
b'y7fk2g',b'RNVuyA',2
b'y7fk2g',b'SSthFA',2
b'y7fk2g',b'AUXrTg',2
b'y7fk2g',b'Lp-amA',2
b'y7fk2g',b'sM736w',2
b'y7fk2g',b'9JPZ1g',2
b'y7fk2g',b'f2VsCA',2
b'y7fk2g',b'94KHLw',2
b'y7fk2g',b'p8kf-Q',2
b'y7fk2g',b'fg6woA',2
b'y7fk2g',b'nGYG3Q',2
b'y7fk2g',b'Lrg2cA',2
b'y7fk2g',b'srxy5g',2
b'y7fk2g',b'xAE8xA',2
b'y7fk2g',b'k-GY.A',6
b'y7fk2g',b'mBcvsA',2
b'y7fk2g',b'XSIAnA',2
b'y7fk2g',b'SvPQFw',10
b'y7fk2g',b'X4QAgw',2
b'y7fk2g',b'HAJdXw',2
b'y7fk2g',b'7DTFOQ',2
b'y7fk2g',b'FN72aQ',16
b'y7fk2g',b'NDhTQQ',4
b'y7fk2g',b'M3iHBA',2
b'y7fk2g',b'tpMLpw',2
b'y7fk2g',b'h3Ih2g',2
b'y7fk2g',b'vlNwyQ',2
b'y7fk2g',b'DTzQDQ',2
b'y7fk2g',b'90f5Lg',4
b'y7fk2g',b'z.v74A',2
b'y7fk2g',b'dFtOuQ',10
b'y7fk2g',b'.OQFdg',8
b'y7fk2g',b'.sBZxw',2
b'y7fk2g',b'NHoxXg',2
b'y7fk2g',b'cGT.HA',2
b'y7fk2g',b'kJ-W0A',2
b'y7fk2g',b'.jlw4A',2
b'y7fk2g',b'Xs0H4g',6
b'y7fk2g',b'cBj-MQ',2
b'y7fk2g',b'CwA4Kw',2
b'y7fk2g',b'4lNXZQ',2
b'y7fk2g',b'A9l3dA',6
b'y7fk2g',b'OkgmqA',18
b'y7fk2g',b'SFe39Q',2
b'y7fk2g',b'TEvFqw',2
b'y7fk2g',b'Fy9YMg',2
b'y7fk2g',b'pX.vtw',8
b'y7fk2g',b'8gf6jQ',2
b'y7fk2g',b'2bVhGw',2
b'y7fk2g',b'TINhAA',2
b'y7fk2g',b'EpR6YA',2
b'y7fk2g',b'gxlAPw',10
b'y7fk2g',b'z2pMOw',4
b'y7fk2g',b'jBF.4A',2
b'y7fk2g',b'ZuwUzw',2
b'y7fk2g',b'mLnavQ',2
b'y7fk2g',b'4Y1drw',2
b'y7fk2g',b'GkTI0A',2
b'y7fk2g',b'MPdpeA',2
b'y7fk2g',b'8nlX8A',2
b'y7fk2g',b'ezdTkw',2
b'y7fk2g',b'zWecTg',2
b'y7fk2g',b'Qi8g6Q',2
b'y7fk2g',b'fO.ZHA',2
b'y7fk2g',b'y9.38g',2
b'y7fk2g',b'Aoozmw',2
b'y7fk2g',b'BxzuPw',2
b'y7fk2g',b'jfYNcA',2
b'y7fk2g',b'OzZjkA',4
b'y7fk2g',b'VGrscA',2
b'y7fk2g',b'S1m2MA',2
b'y7fk2g',b'TvGbGw',4
b'y7fk2g',b'MYWykA',2
b'y7fk2g',b'PaYdng',2
b'y7fk2g',b'YV0muA',4
b'y7fk2g',b'sh2N6w',2
b'y7fk2g',b'6UVs8A',2
b'y7fk2g',b'4OAKPQ',2
b'y7fk2g',b'6Jt-2A',2
b'y7fk2g',b'C5UDZQ',2
b'y7fk2g',b's.MsSA',2
b'y7fk2g',b'PyI6kA',4
b'y7fk2g',b'FAfUsA',2
b'y7fk2g',b'R2uicg',6
b'y7fk2g',b'qgVuXQ',2
b'y7fk2g',b'PU7IAA',2
b'y7fk2g',b'sHWN4A',4
b'y7fk2g',b'yEyoEA',4
b'y7fk2g',b'D4bA.Q',2
b'y7fk2g',b'ZIIsxA',2
b'y7fk2g',b'.3JByA',4
b'y7fk2g',b'NAX.5w',2
b'y7fk2g',b'iZTLTA',2
b'y7fk2g',b'QIzpBw',4
b'y7fk2g',b'XcD9qA',2
b'y7fk2g',b'EIYUpQ',2
b'y7fk2g',b'ADih2g',2
b'y7fk2g',b't.V4WA',2
b'y7fk2g',b'gNRF-g',2
b'y7fk2g',b'vamz2A',6
b'y7fk2g',b'l7NtBw',2
b'y7fk2g',b'4qLZ8Q',2
b'y7fk2g',b'Jw1joA',4
b'y7fk2g',b'-qUNgA',2
b'y7fk2g',b'Ie9ukw',4
b'y7fk2g',b'iGl1rg',2
b'y7fk2g',b'IA98-A',2
b'y7fk2g',b'lETXgA',2
b'y7fk2g',b'MRJ.Ig',6
b'y7fk2g',b'n2mxMA',2
b'y7fk2g',b'ikm6Fw',4
b'y7fk2g',b'YvzvHg',2
b'y7fk2g',b'XaADRQ',2
b'y7fk2g',b'h19OCA',2
b'y7fk2g',b'48tOmg',2
b'y7fk2g',b'SehIVA',6
b'y7fk2g',b'BNJy-Q',4
b'y7fk2g',b'CQRwjw',2
b'y7fk2g',b'.9xCuw',2
b'wNR1BQ',b'7DTFOQ',4
b'IJvq.Q',b'kHZiYg',2
b'IJvq.Q',b'5E.XSA',2
b'IJvq.Q',b'-axMLQ',2
b'WRghHQ',b'bS6FaQ',2
b'WRghHQ',b'C0U94Q',2
b'WRghHQ',b'eB3r.A',2
b'ATONZQ',b'b.0FEA',2
b'ATONZQ',b'XOqFzQ',2
b'ATONZQ',b'7oDU4A',2
b'ATONZQ',b'4c1aKA',2
b'l941dw',b'EbkL1A',2
b'l941dw',b'nf-nYQ',2
b'l941dw',b'kcCJ-w',2
b'h0TJ0w',b'I1f6Xg',4
b'h0TJ0w',b'apK4fQ',4
b'h0TJ0w',b'B3zNYw',4
b'h0TJ0w',b'v7hjBQ',2
b'h0TJ0w',b'VQD1oA',2
b'h0TJ0w',b'BpvmXQ',2
b'bdK4jg',b'HAJdXw',2
b'bdK4jg',b'fXufGg',2
b'bdK4jg',b'TvGbGw',2
b'wX-4NQ',b'.eWSCA',2
b'wX-4NQ',b'dssuaA',2
b'DYNNSw',b'ucQqYQ',2
b'DYNNSw',b'EbGS8g',2
b'DYNNSw',b'ZV-TEg',2
b'5c-Q3Q',b'0GNvKg',2
b'5c-Q3Q',b's6BVZg',2
b'5c-Q3Q',b'C.NSnw',2
b'5c-Q3Q',b'GA7kJA',2
b'5c-Q3Q',b'zEFS5g',2
b'1oUHbQ',b't9N4Xw',2
b'1oUHbQ',b'jUdcXw',2
b'f4dVdw',b'uMGAJg',2
b'f4dVdw',b'sM736w',2
b'f4dVdw',b'OYSOLA',2
b'f4dVdw',b'EbGS8g',2
b'f4dVdw',b'sz1e6A',2
b'DtxsQQ',b'6FUuNQ',2
b'SHHB.Q',b'9IeFQw',2
b'pFCYxw',b'sM736w',2
b'pFCYxw',b'xDHjhw',2
b'pFCYxw',b'.OQFdg',2
b'pFCYxw',b'putENQ',2
b'pFCYxw',b'7G0csA',2
b'pFCYxw',b'5P-VQw',2
b'pFCYxw',b'wRwD8A',2
b'QX1yxQ',b'oRx5Qg',2
b'QX1yxQ',b'rjvYzg',4
b'QX1yxQ',b'ipjMdQ',2
b'QX1yxQ',b'4hEaeA',2
b'QX1yxQ',b'7DTFOQ',6
b'QX1yxQ',b'EK7ieg',2
b'QX1yxQ',b'M1UQyA',2
b'QX1yxQ',b'qvX9WA',2
b'QX1yxQ',b'wob4GQ',2
b'QX1yxQ',b'2.HdEg',2
b'QX1yxQ',b'ElQWzQ',2
b'QX1yxQ',b'x0fJ3w',2
b'QX1yxQ',b'-yzp5w',2
b'QX1yxQ',b'2euKrg',2
b'QX1yxQ',b'I8Jv7g',2
b'QX1yxQ',b'sTLLMA',2
b'QX1yxQ',b'mHaUhQ',2
b'dQpblQ',b'DTH9wg',2
b'dYgR0A',b'k-GY.A',2
b'dYgR0A',b'PQHtbg',2
b'OQusNQ',b'sM736w',2
b'OQusNQ',b'kIVCtw',2
b'OQusNQ',b'l1Y10Q',2
b'OQusNQ',b'd06kkA',2
b'OQusNQ',b'9c6AGA',2
b'OQusNQ',b'lXmOIA',2
b'Y-632w',b'nstyeA',2
b'Y-632w',b'E1hJ5w',2
b'4.Sfxg',b'UadUDg',2
b'4.Sfxg',b'c93E.A',2
b'4.Sfxg',b'orqH3A',2
b'4.Sfxg',b'Y.3qMA',2
b'UHg-cQ',b'qWkuBg',2
b'UHg-cQ',b'u3v-Og',2
b'MtAD-w',b'YsSOVg',2
b'MtAD-w',b'.--PeA',2
b'MtAD-w',b'xDHjhw',2
b'MtAD-w',b'Hcf.ag',2
b'MtAD-w',b'wwWSog',2
b'MtAD-w',b'K1BISA',2
b'MtAD-w',b'4pYfxA',2
b'MtAD-w',b'nBhs6A',2
b'MtAD-w',b'xF.-2Q',2
b'MtAD-w',b'o4y3KA',2
b'ZZmIJA',b'adySIA',2
b'ZZmIJA',b'0-MYxA',2
b'6-AaNQ',b'RNVuyA',2
b'6-AaNQ',b'adySIA',2
b'6-AaNQ',b'T2VTYA',2
b'EYgIMw',b'MxX68g',2
b'EYgIMw',b'9Rue9w',2
b'EYgIMw',b'82v22A',2
b'EYgIMw',b'arVVcA',2
b'EYgIMw',b'vqtujQ',2
b'aahN9g',b'.eWSCA',2
b'nWI80A',b'ZKPdOg',2
b'RSbA5g',b'D.uumA',2
b'LpdXDg',b'uCIkTg',2
b'CY7WlA',b'88ydoQ',2
b'CY7WlA',b'QHU2ig',2
b'CY7WlA',b'uMGAJg',2
b'CY7WlA',b'S5.pNQ',2
b'CY7WlA',b'9tT.wA',2
b'CY7WlA',b'k-GY.A',2
b'CY7WlA',b'SvPQFw',2
b'CY7WlA',b'hcaixw',2
b'CY7WlA',b'lxhA1w',2
b'CY7WlA',b'w4Ef3g',2
b'CY7WlA',b'dyAxGQ',2
b'CY7WlA',b'wj3jtg',2
b'CY7WlA',b'kRkgEA',4
b'CY7WlA',b'SATIOA',2
b'CY7WlA',b'C5h2WA',2
b'CY7WlA',b'ymww3w',2
b'CY7WlA',b'1zh6aA',2
b'CY7WlA',b'.BnPmQ',2
b'CY7WlA',b'8kfC0w',4
b'CY7WlA',b'B33RsA',2
b'CY7WlA',b'pOhrVw',2
b'CY7WlA',b'Mf5v4A',2
b'CY7WlA',b'5RM4xQ',2
b'CY7WlA',b'WyjxKA',2
b'CY7WlA',b'0rBK.g',2
b'CY7WlA',b'gmvObw',2
b'CY7WlA',b'OblsLQ',2
b'CY7WlA',b'5BgkUA',2
b'CY7WlA',b'sCPUHA',2
b'CY7WlA',b'atoySA',2
b'CY7WlA',b'ZKPdOg',2
b'D2nnuA',b'xDHjhw',2
b'R3D9Iw',b'qvX9WA',2
b'MTtkzw',b'ZkNzcA',2
b'MTtkzw',b'JWilsg',2
b'YwnfFg',b'pKh7vA',2
b'YwnfFg',b'Dq2OsA',2
b'YwnfFg',b'A.5W8A',2
b'YwnfFg',b'F5uiXg',2
b'YwnfFg',b'aFUIgg',2
b'YwnfFg',b'7D-LPg',2
b'YwnfFg',b'5bHN.A',2
b'YwnfFg',b'7BHLQw',2
b'YwnfFg',b'Ki4ZBw',2
b'YwnfFg',b'a7PU-w',2
b'4fsu-Q',b'WtDulg',2
b'CyNVug',b'hZHYeA',2
b'sUDBiQ',b'hcaixw',2
b'sUDBiQ',b'S8sGbw',2
b'sUDBiQ',b'FSHAMQ',2
b'Z83HTg',b'wfKbSg',2
b'8wl1GQ',b'8.FNuA',2
b't.xlYw',b'5UZWmQ',2
b't.xlYw',b'CwA4Kw',2
b't.xlYw',b'JfVgQw',2
b'ILDQaA',b'adySIA',2
b'ILDQaA',b'Lp-amA',2
b'ILDQaA',b'QGZmrg',2
b'94Uojw',b'LDv.eg',2
b'94Uojw',b'9fyR1A',2
b'94Uojw',b'cdzTxA',2
b'94Uojw',b'aKHrDg',2
b'94Uojw',b'bJZ8IA',2
b'tmaoEQ',b'AVkLmA',2
b'tmaoEQ',b'NNu-rA',2
b'tmaoEQ',b'9-oakg',4
b'tmaoEQ',b'1qSpIA',2
b'tmaoEQ',b'BCNzlA',2
b'tmaoEQ',b'xXqUyw',2
b'tmaoEQ',b'bBiHIQ',2
b'tmaoEQ',b'Ht5e1g',2
b'uU6t.w',b'HAJdXw',2
b'uU6t.w',b'rUvR8Q',2
b'uU6t.w',b'd9k1mA',2
b'uU6t.w',b'kJ-W0A',2
b'uU6t.w',b'EyJwUA',2
b'uU6t.w',b'xXcNyA',2
b'uU6t.w',b'p-V7TA',2
b'uU6t.w',b'5GFhlA',2
b'uU6t.w',b'C8PVlQ',4
b'uU6t.w',b'wW3Bow',2
b'MKpXPw',b'kCvdiA',2
b'MKpXPw',b'rooGFA',2
b'MKpXPw',b'CjmuXw',2
b'1bqouA',b'OuhLqQ',2
b'1bqouA',b'37GF.A',2
b'Wth7.w',b'qqkvhA',2
b'wkfC-g',b'Yj9EKg',2
b'wkfC-g',b'iwHgTQ',2
b'wkfC-g',b'GNyQ5A',2
b'otmdbA',b'5Hj1jQ',2
b'otmdbA',b'AVkLmA',12
b'otmdbA',b'mpRLeA',2
b'otmdbA',b'ORUzyA',2
b'otmdbA',b'ZIK96Q',2
b'otmdbA',b'EAA42Q',2
b'otmdbA',b'OUXZIA',2
b'otmdbA',b'WJkiEA',2
b'otmdbA',b'N8ClFw',2
b'otmdbA',b'2KbVVA',2
b'otmdbA',b'qWkuBg',2
b'otmdbA',b'RxTtrA',2
b'otmdbA',b'SV7Ugw',2
b'otmdbA',b'YsSOVg',2
b'otmdbA',b'ql8iJw',4
b'otmdbA',b'2.BEMQ',2
b'otmdbA',b'k-GY.A',2
b'otmdbA',b'O5tDwA',2
b'otmdbA',b'sWBnBw',2
b'otmdbA',b'AtfCmw',2
b'otmdbA',b'FLE5Ww',2
b'otmdbA',b'5uA9MQ',2
b'otmdbA',b'OYTl4A',2
b'otmdbA',b'KATRoA',2
b'otmdbA',b'cqdZEg',2
b'otmdbA',b'NGWyZA',2
b'otmdbA',b'ADiOaA',2
b'otmdbA',b'8ue1OQ',2
b'otmdbA',b'A0QdEg',2
b'otmdbA',b'Ilw34A',2
b'otmdbA',b'Siwpvg',2
b'otmdbA',b'tDU0QA',2
b'otmdbA',b'urv9Lw',2
b'otmdbA',b'8KEILA',2
b'otmdbA',b'Lk8gPA',2
b'otmdbA',b'T89ZvQ',2
b'otmdbA',b'9bkR8Q',2
b'otmdbA',b'4W7FEw',2
b'otmdbA',b'K6wKEg',2
b'otmdbA',b'1guXsg',2
b'otmdbA',b'WyjxKA',2
b'otmdbA',b'DJXHog',2
b'otmdbA',b'Ziog4A',2
b'otmdbA',b'ElQWzQ',2
b'otmdbA',b'TqtYmg',2
b'otmdbA',b'0QMeZA',2
b'otmdbA',b'LQqoow',2
b'otmdbA',b'r.-uaw',2
b'otmdbA',b'7yqaeg',2
b'otmdbA',b'0rdE8A',2
b'otmdbA',b'TvGbGw',2
b'otmdbA',b'mI0zKA',2
b'otmdbA',b'hKABoA',2
b'otmdbA',b'pr4-cw',2
b'otmdbA',b'Z8V6TA',2
b'otmdbA',b'bcuLrQ',2
b'otmdbA',b'TTMuiA',4
b'otmdbA',b'lQgPqA',2
b'otmdbA',b'WuUTjg',2
b'otmdbA',b'bzuLSw',2
b'otmdbA',b'SDk.GQ',2
b'otmdbA',b'BMfzxA',4
b'otmdbA',b'TWy-Fw',2
b'otmdbA',b'bBiHIQ',6
b'otmdbA',b'o.i4WA',2
b'otmdbA',b'BpvmXQ',2
b'otmdbA',b'v.v7UA',2
b'Mcfhxg',b'adySIA',2
b'Mcfhxg',b'CCK.IA',2
b'Mcfhxg',b'ZIIsxA',2
b'Mcfhxg',b'fdyZww',2
